Row Type,CTID,CTDL Type,CTDL Type Label,Name,Description,Life Cycle Status Type,Address,Finder ID,Identifier,In Language(s),Last Updated,Owned By/Offered By,Published By,Time Estimate(s),Occupation Code(s),Instructional Program Code(s),Delivery Type(s),Subject Webpage,Keywords,Financial Assistance,Requirements Description(s),Finder Detail Page,Registry URI,Required Credit,Estimated Cost(s),Estimated Cost Details
Addendum,ce-c7a9b98a-0fce-41eb-86ca-22c858e30d49,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs | US Dollar,Cost #1 | Learning Resource
Addendum,ce-c7a9b98a-0fce-41eb-86ca-22c858e30d49,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs | US Dollar,Cost #1 | Optional Charges | 300
Resource,ce-615f9112-d261-4b63-8bc0-7ce9ae5eb7d5,ceterms:LearningOpportunityProfile,Learning Opportunity,Freight Broker/Agent Training,Freight Broker / Agent Certification Program,Active,,15045,,English,"Jun 9, 2023 5:56 PM",Texas A&M International University - Office of Continuing Education,,39 weeks,Cargo and Freight Agents (43-5011.00) | Freight Forwarders (43-5011.01),Computer and Information Systems Security/Information Assurance (11.1003),Online Only,https://careertraining.ed2go.com/tamiu/training-programs/freight-broker-training,,,High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15045,https://credentialengineregistry.org/resources/ce-615f9112-d261-4b63-8bc0-7ce9ae5eb7d5,300 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamiu/training-programs/freight-broker-training | US Dollar,Cost #1 | Tuition | 1895
Addendum,ce-615f9112-d261-4b63-8bc0-7ce9ae5eb7d5,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamiu/training-programs/freight-broker-training | US Dollar,Cost #1 | Learning Resource
Addendum,ce-615f9112-d261-4b63-8bc0-7ce9ae5eb7d5,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamiu/training-programs/freight-broker-training | US Dollar,Cost #1 | Optional Charges
Resource,ce-cab664c0-35ca-418e-ba60-13442908bead,ceterms:LearningOpportunityProfile,Learning Opportunity,Certified Dental Assistant (CDA),Dental Assistant Certification Training,Active,,15044,,English,"Jun 9, 2023 5:47 PM",Texas A&M International University - Office of Continuing Education,,26 weeks,Dental Assistants (31-9091.00),"Business Administration and Management, General (52.0201)",Online Only,https://careertraining.ed2go.com/tamiu/training-programs/hvacr-technician,,,High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15044,https://credentialengineregistry.org/resources/ce-cab664c0-35ca-418e-ba60-13442908bead,200 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamiu/training-programs/hvacr-technician | US Dollar,Cost #1 | Tuition | 1995
Addendum,ce-cab664c0-35ca-418e-ba60-13442908bead,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamiu/training-programs/hvacr-technician | US Dollar,Cost #1 | Learning Resource
Addendum,ce-cab664c0-35ca-418e-ba60-13442908bead,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamiu/training-programs/hvacr-technician | US Dollar,Cost #1 | Optional Charges
Resource,,ceterms:Course,Course,"Special Topics in Criminal Justice: Technology, Crime, and Criminal Justice [reference]",,Active,,258295,,,"Aug 16, 2024 3:47 PM",Texas A & M International University,,,,,,,,,,https://credentialfinder.org/LearningOpportunity/258295,,,,
Resource,ce-378b5986-4c57-4f34-9452-a40dfd8b1521,ceterms:LearningOpportunityProfile,Learning Opportunity,Computer Support Specialist (Comp TIA A+ and Comp TIA Network +),"Students learn to install, configure, troubleshoot and manage computers, hardware, wired networks and wireless networks.",Active,,15564,,English,"Jun 12, 2023 6:22 PM",West Texas A&M University,Tri-Agency Workforce Initiative,26 weeks,Computer User Support Specialists (15-1151.00),Computer Support Specialist (11.1006),Online Only,https://wtamu.edu2.com/product/4965/computer-support-specialist,,,High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15564,https://credentialengineregistry.org/resources/ce-378b5986-4c57-4f34-9452-a40dfd8b1521,120 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://wtamu.edu2.com/product/4965/computer-support-specialist | US Dollar,Cost #1 | Tuition | 3999
Addendum,ce-378b5986-4c57-4f34-9452-a40dfd8b1521,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://wtamu.edu2.com/product/4965/computer-support-specialist | US Dollar,Cost #1 | Learning Resource
Addendum,ce-378b5986-4c57-4f34-9452-a40dfd8b1521,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://wtamu.edu2.com/product/4965/computer-support-specialist | US Dollar,Cost #1 | Optional Charges
Resource,ce-f9b14c78-1e14-4854-89ce-ad84c6602433,ceterms:LearningOpportunityProfile,Learning Opportunity,Bachelor of Arts in History with Teacher Certification,Teacher Certification Degree Program,Active,,15889,,English,"Aug 9, 2024 4:49 PM",Texas A&M University-San Antonio,Tri-Agency Workforce Initiative,128 weeks,"Middle School Teachers, Except Special and Career/Technical Education (25-2022.00) | Secondary School Teachers, Except Special and Career/Technical Education (25-2031.00)","Teacher Education, Multiple Levels (13.1206)",Blended Delivery,https://catalog.tamusa.edu/undergraduate/arts-sciences/history-philosophy-geography/history-teacher-certification-ba/,,,High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15889,https://credentialengineregistry.org/resources/ce-f9b14c78-1e14-4854-89ce-ad84c6602433,950 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/arts-sciences/history-philosophy-geography/history-teacher-certification-ba/ | US Dollar,Cost #1 | Tuition | 5450
Addendum,ce-f9b14c78-1e14-4854-89ce-ad84c6602433,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/arts-sciences/history-philosophy-geography/history-teacher-certification-ba/ | US Dollar,Cost #1 | Learning Resource | 1083
Addendum,ce-f9b14c78-1e14-4854-89ce-ad84c6602433,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/arts-sciences/history-philosophy-geography/history-teacher-certification-ba/ | US Dollar,Cost #1 | Optional Charges
Resource,ce-660b9671-80d6-4f6f-a481-5cef6a8eb9f8,ceterms:LearningOpportunityProfile,Learning Opportunity,Bachelor of Science in Mathematics with Teacher Certification,Mathematics Teacher Certification,Active,,15886,,English,"Feb 21, 2024 4:08 PM",Texas A&M University-San Antonio,Tri-Agency Workforce Initiative,128 weeks,Water Resource Specialists (11-9121.02),"Water, Wetlands, and Marine Resources Management (03.0205)",Blended Delivery,https://catalog.tamusa.edu/undergraduate/arts-sciences/computational-engineering-mathematical-sciences/mathematics-teacher-certification-bs,,,High School Diploma or Equivalent | High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15886,https://credentialengineregistry.org/resources/ce-660b9671-80d6-4f6f-a481-5cef6a8eb9f8,950 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/arts-sciences/computational-engineering-mathematical-sciences/mathematics-teacher-certification-bs/ | US Dollar,Cost #1 | Tuition | 36374
Addendum,ce-660b9671-80d6-4f6f-a481-5cef6a8eb9f8,,,,,,,,,,,,,,,,,,,,,,,950 Credit(s) | Contact Hour,,
Addendum,ce-660b9671-80d6-4f6f-a481-5cef6a8eb9f8,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/arts-sciences/computational-engineering-mathematical-sciences/mathematics-teacher-certification-bs/ | US Dollar,Cost #1 | Learning Resource | 1200
Addendum,ce-660b9671-80d6-4f6f-a481-5cef6a8eb9f8,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/arts-sciences/computational-engineering-mathematical-sciences/mathematics-teacher-certification-bs/ | US Dollar,Cost #1 | Optional Charges
Resource,ce-ea6c8c47-5be8-4cae-9c8d-0b7dfa0ee511,ceterms:LearningOpportunityProfile,Learning Opportunity,"Business Concentration, Bachelor of Applied Arts and Sciences",Degree Program in Business with Management Concentration,Active,,15875,,English,"Jun 21, 2023 1:11 PM",Texas A&M University-San Antonio,Tri-Agency Workforce Initiative,128 weeks,,"Business Administration and Management, General (52.0201)",Blended Delivery,https://catalog.tamusa.edu/undergraduate/business/management-marketing/business-concentration-baas,,,High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15875,https://credentialengineregistry.org/resources/ce-ea6c8c47-5be8-4cae-9c8d-0b7dfa0ee511,950 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/business/management-marketing/business-concentration-baas | US Dollar,Cost #1 | Tuition | 36374
Addendum,ce-ea6c8c47-5be8-4cae-9c8d-0b7dfa0ee511,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/business/management-marketing/business-concentration-baas | US Dollar,Cost #1 | Learning Resource | 1200
Addendum,ce-ea6c8c47-5be8-4cae-9c8d-0b7dfa0ee511,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/business/management-marketing/business-concentration-baas | US Dollar,Cost #1 | Optional Charges
Resource,ce-b0907ccb-6829-4fe8-b8af-9e2c23a5d771,ceterms:LearningOpportunityProfile,Learning Opportunity,"Kinesiology Pre-Physical Therapist Certification, Bachelor of Science",Exercise Science Degree Program focused on Pre-Physical Therapy Certification,Active,,15879,,English,"Jun 21, 2023 1:07 PM",Texas A&M University-San Antonio,Tri-Agency Workforce Initiative,128 weeks,Exercise Physiologists (29-1128.00),Kinesiology and Exercise Science (31.0505),Blended Delivery,https://catalog.tamusa.edu/undergraduate/education-human-development/counseling-health-kinesiology/kinesiology-exercise-science-pre-pt-bs,,,High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15879,https://credentialengineregistry.org/resources/ce-b0907ccb-6829-4fe8-b8af-9e2c23a5d771,950 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/education-human-development/counseling-health-kinesiology/kinesiology-exercise-science-pre-pt-bs | US Dollar,Cost #1 | Tuition | 36374
Addendum,ce-b0907ccb-6829-4fe8-b8af-9e2c23a5d771,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/education-human-development/counseling-health-kinesiology/kinesiology-exercise-science-pre-pt-bs | US Dollar,Cost #1 | Learning Resource | 1200
Addendum,ce-b0907ccb-6829-4fe8-b8af-9e2c23a5d771,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://catalog.tamusa.edu/undergraduate/education-human-development/counseling-health-kinesiology/kinesiology-exercise-science-pre-pt-bs | US Dollar,Cost #1 | Optional Charges
Resource,ce-0db638cb-92c9-4dcd-b4cf-f84bf14c7394,ceterms:LearningOpportunityProfile,Learning Opportunity,(ASQ) Certified Six Sigma Green Belt,Project Management Certification Training,Active,,15173,,English,"Jun 12, 2023 6:40 PM",Texas A&M University Corpus Christi - Training Programs,Tri-Agency Workforce Initiative,26 weeks,Project Management Specialists (13-1082.00),Licensed Practical/Vocational Nurse Training (51.3901),Online Only,https://careertraining.ed2go.com/tamucc/training-programs/six-sigma-greenbelt-certification,,,Combination of Education and Course(s),https://credentialfinder.org/LearningOpportunity/15173,https://credentialengineregistry.org/resources/ce-0db638cb-92c9-4dcd-b4cf-f84bf14c7394,120 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/six-sigma-greenbelt-certification | US Dollar,Cost #1 | Tuition | 1895
Addendum,ce-0db638cb-92c9-4dcd-b4cf-f84bf14c7394,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/six-sigma-greenbelt-certification | US Dollar,Cost #1 | Learning Resource
Addendum,ce-0db638cb-92c9-4dcd-b4cf-f84bf14c7394,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/six-sigma-greenbelt-certification | US Dollar,Cost #1 | Optional Charges | 150
Resource,ce-3f7fc229-6524-40d2-a6ec-15eb13e51266,ceterms:LearningOpportunityProfile,Learning Opportunity,CompTIA 220-1001 and 220-1002,Computer Systems Networking Certification Program,Active,,15193,,English,"Jun 12, 2023 6:39 PM",Texas A&M University Corpus Christi - Training Programs,Tri-Agency Workforce Initiative,26 weeks,Information Security Analysts (15-1122.00),"System, Networking, and LAN/WAN Management/Manager (11.1002)",Online Only,https://careertraining.ed2go.com/tamucc/training-programs/a-plus-certification-with-exam,,,High School Diploma or Equivalent,https://credentialfinder.org/LearningOpportunity/15193,https://credentialengineregistry.org/resources/ce-3f7fc229-6524-40d2-a6ec-15eb13e51266,290 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/a-plus-certification-with-exam | US Dollar,Cost #1 | Tuition | 1995
Addendum,ce-3f7fc229-6524-40d2-a6ec-15eb13e51266,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/a-plus-certification-with-exam | US Dollar,Cost #1 | Learning Resource
Addendum,ce-3f7fc229-6524-40d2-a6ec-15eb13e51266,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/a-plus-certification-with-exam | US Dollar,Cost #1 | Optional Charges | 150
Resource,ce-a47fad30-6fd3-49a7-b824-fceff757477f,ceterms:LearningOpportunityProfile,Learning Opportunity,Certified Associate in Project Management (CAPM),Project Management Certification Training,Active,,15196,,English,"Jun 12, 2023 6:39 PM",Texas A&M University Corpus Christi - Training Programs,Tri-Agency Workforce Initiative,26 weeks,Project Management Specialists (13-1082.00),"Business Administration and Management, General (52.0201)",Blended Delivery,https://careertraining.ed2go.com/tamucc/training-programs/project-management-capm-prep,,,Combination of Education and Course(s),https://credentialfinder.org/LearningOpportunity/15196,https://credentialengineregistry.org/resources/ce-a47fad30-6fd3-49a7-b824-fceff757477f,100 Credit(s) | Contact Hour,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/project-management-capm-prep | US Dollar,Cost #1 | Tuition | 2595
Addendum,ce-a47fad30-6fd3-49a7-b824-fceff757477f,,,,,,,,,,,,,,,,,,,,,,,,Cost #1 | Cost Profile | The cost for this program includes the following | https://careertraining.ed2go.com/tamucc/training-programs/project-management-capm-prep | US Dollar,Cost #1 | Learning Resource
